temperature,humidity,wind_speed,traffic_density,industrial_activity,stagnation_index,AQI_1_Hour_Ago,AQI_24_Hours_Ago,AQI_Target
10.65,59.58,12.23,3.0,70.73,5.736415247364153,165.18,189.94,164.35
27.61,61.33,8.59,7.0,21.31,2.4522439585730726,164.35,195.08,135.47
35.19,47.48,11.53,4.0,32.44,2.7893379191745487,135.47,150.33,129.73
25.0,49.1,6.48,7.0,58.69,8.919452887537993,129.73,168.83,151.83
28.08,48.79,8.76,5.0,23.23,2.621896162528217,151.83,163.98,142.38
14.02,35.7,10.11,1.0,68.37,6.696376101860921,142.38,178.39,178.27
28.2,65.13,7.3,10.0,44.49,6.012162162162163,178.27,170.08,199.7
22.25,73.42,10.65,3.0,64.14,5.966511627906977,199.7,273.59,204.43
19.66,60.12,6.57,9.0,50.68,7.598200899550225,204.43,188.67,122.74
19.68,56.06,10.81,4.0,48.03,4.402383134738772,122.74,234.82,124.45
22.24,47.83,15.23,5.0,28.26,1.8434442270058709,124.45,175.97,71.3
27.68,71.16,6.23,2.0,39.05,6.169036334913112,71.3,152.47,120.95
15.81,69.58,9.93,10.0,47.69,4.754735792622133,120.95,104.49,198.07
22.22,63.26,5.15,8.0,47.03,8.958095238095238,198.07,233.85,218.69
24.71,86.16,7.5,1.0,64.48,8.48421052631579,218.69,135.42,205.11
17.31,60.12,12.11,4.0,37.15,3.0425880425880427,205.11,170.74,145.01
37.58,56.15,8.71,6.0,49.41,5.608399545970487,145.01,133.51,162.7
25.0,54.0,12.23,8.0,80.09,6.495539334955393,162.7,219.57,220.04
20.31,36.59,11.07,4.0,66.43,5.947179946284692,220.04,214.12,162.12
18.15,69.92,9.81,2.0,52.1,5.25731584258325,162.12,151.15,152.03
37.59,58.42,6.91,4.0,20.84,2.972895863052782,152.03,163.09,151.92
28.87,67.65,12.06,1.0,22.53,1.852796052631579,151.92,141.55,120.3
18.44,87.63,10.91,8.0,62.75,5.699364214350591,120.3,141.81,206.01
32.74,54.14,5.42,9.0,64.8,11.73913043478261,206.01,165.18,216.17
26.4,24.93,7.11,3.0,11.1,1.5395284327323162,216.17,164.35,179.03
26.8,67.22,1.69,8.0,64.0,35.754189944134076,179.03,135.47,257.76
22.59,62.5,5.9,9.0,38.76,6.46,257.76,129.73,167.77
19.75,49.01,9.06,8.0,41.89,4.573144104803493,167.77,151.83,121.03
27.36,65.96,6.83,2.0,67.78,9.780663780663781,121.03,142.38,138.92
21.18,71.79,7.51,2.0,64.65,8.49540078843627,138.92,178.27,222.48
37.72,45.8,14.17,6.0,48.03,3.365802382620883,222.48,199.7,180.22
16.11,55.48,13.09,4.0,63.76,4.833965125094768,180.22,204.43,144.23
35.75,82.15,7.92,1.0,42.73,5.3279301745635905,144.23,122.74,176.51
24.22,49.18,12.38,3.0,34.2,2.7403846153846154,176.51,124.45,126.85
27.09,61.0,13.64,4.0,75.2,5.473071324599709,126.85,71.3,200.73
30.83,20.63,11.86,2.0,76.52,6.39799331103679,200.73,120.95,196.65
20.59,37.77,10.9,7.0,37.13,3.3754545454545455,196.65,198.07,89.6
31.05,62.36,13.29,10.0,39.32,2.936519790888723,89.6,218.69,169.77
6.05,78.42,12.31,3.0,67.83,5.465753424657534,169.77,205.11,184.31
19.96,39.57,6.36,7.0,36.13,5.5928792569659445,184.31,145.01,120.47
18.53,61.12,9.43,7.0,66.02,6.927597061909759,120.47,162.7,202.89
16.23,54.36,8.34,9.0,29.51,3.496445497630332,202.89,220.04,130.46
23.5,74.3,13.46,4.0,44.27,3.2647492625368733,130.46,162.12,153.1
27.7,41.73,8.26,4.0,69.57,8.32177033492823,153.1,152.03,182.42
29.92,66.45,7.74,1.0,30.62,3.9056122448979593,182.42,151.92,133.01
26.69,50.19,13.08,6.0,38.24,2.901365705614568,133.01,120.3,147.94
20.34,63.35,10.78,6.0,57.53,5.287683823529412,147.94,206.01,159.8
27.58,60.12,16.34,7.0,14.04,0.8540145985401458,159.8,216.17,145.99
25.87,56.22,7.41,9.0,51.46,6.85219707057257,145.99,179.03,177.8
31.55,67.17,8.44,10.0,73.22,8.573770491803279,177.8,257.76,196.33
30.44,60.65,13.37,10.0,67.3,4.996288047512992,196.33,167.77,194.09
25.21,58.01,6.16,10.0,49.01,7.829073482428115,194.09,121.03,199.24
18.72,54.65,13.96,9.0,50.41,3.5853485064011377,199.24,138.92,108.33
25.0,61.16,6.38,5.0,79.84,12.320987654320989,108.33,222.48,237.58
21.15,63.33,11.83,2.0,77.41,6.4886839899413244,237.58,180.22,195.52
22.79,45.16,4.47,1.0,48.11,10.527352297593,195.52,144.23,149.79
26.88,54.76,10.14,2.0,37.41,3.6533203124999996,149.79,176.51,118.25
30.01,44.17,5.89,2.0,67.15,11.21035058430718,118.25,126.85,185.96
24.64,59.4,15.78,1.0,72.61,4.5724181360201515,185.96,200.73,145.97
25.11,51.12,6.79,8.0,77.57,11.258345428156748,145.97,196.65,150.57
26.0,71.56,7.51,3.0,61.67,8.103810775295665,150.57,89.6,171.44
21.39,70.09,11.61,10.0,42.88,3.661827497865073,171.44,169.77,153.67
18.52,46.16,8.2,10.0,16.6,2.0000000000000004,153.67,184.31,126.57
12.71,59.97,12.1,8.0,88.77,7.276229508196721,126.57,120.47,317.18
20.13,69.58,7.87,6.0,82.06,10.296110414052698,317.18,202.89,184.61
28.31,57.37,9.99,1.0,34.66,3.4350842418235876,184.61,130.46,122.84
20.08,60.12,9.92,7.0,53.81,5.370259481037925,122.84,153.1,154.79
23.34,43.61,6.35,3.0,45.58,7.066666666666667,154.79,182.42,159.93
28.27,72.81,11.19,9.0,51.32,4.54561558901683,159.93,133.01,198.15
28.64,73.54,12.63,9.0,41.99,3.298507462686567,198.15,147.94,315.33
17.44,56.88,11.66,4.0,63.83,5.427721088435374,315.33,159.8,164.64
31.98,71.49,11.93,2.0,27.32,2.2709891936824604,164.64,145.99,154.82
32.89,15.52,4.23,10.0,42.12,9.727482678983833,154.82,177.8,114.35
17.09,79.91,8.62,9.0,67.47,7.737385321100918,114.35,196.33,248.49
19.23,57.65,9.32,6.0,10.53,1.1178343949044585,248.49,194.09,90.73
33.34,62.13,14.36,8.0,56.17,3.8845089903181194,90.73,199.24,193.65
23.97,55.19,8.26,9.0,39.04,4.669856459330144,193.65,108.33,167.07
9.46,80.94,3.09,1.0,82.31,25.802507836990596,167.07,237.58,202.69
15.2,44.09,6.99,3.0,56.58,7.980253878702397,202.69,195.52,150.9
23.25,82.12,9.99,6.0,34.26,3.3954410307234886,150.9,149.79,198.8
16.86,65.94,3.53,2.0,79.04,21.774104683195596,198.8,118.25,194.11
22.11,69.34,12.91,4.0,50.44,3.8770176787086856,194.11,185.96,161.0
25.0,55.06,5.29,4.0,52.63,9.764378478664193,161.0,145.97,130.08
35.24,40.38,11.34,7.0,67.75,5.9222027972027975,130.08,150.57,179.47
22.97,73.96,6.72,2.0,37.88,5.554252199413491,179.47,171.44,147.15
32.51,64.67,14.52,8.0,78.95,5.400136798905609,147.15,153.67,211.5
35.0,80.42,9.17,8.0,61.54,6.638619201725998,211.5,126.57,183.89
35.04,57.09,8.56,6.0,37.17,4.292147806004619,183.89,317.18,158.8
26.99,53.71,11.58,4.0,41.35,3.5402397260273974,158.8,184.61,128.18
11.26,80.82,6.98,2.0,24.87,3.51271186440678,128.18,122.84,71.4
28.23,88.68,11.73,3.0,56.15,4.7464074387151305,71.4,154.79,188.72
32.34,60.14,8.55,3.0,46.44,5.368786127167629,188.72,159.93,190.48
24.43,48.71,8.22,3.0,56.25,6.7608173076923075,190.48,198.15,129.25
37.21,72.16,9.74,4.0,15.97,1.6229674796747968,129.25,315.33,115.85
31.02,56.19,6.73,7.0,39.52,5.786237188872621,115.85,164.64,188.96
28.98,68.99,9.43,9.0,30.36,3.185729275970619,188.96,154.82,164.1
32.6,56.11,11.02,10.0,59.86,5.383093525179857,164.1,114.35,168.72
27.33,83.46,3.07,4.0,37.96,11.974763406940063,168.72,248.49,187.58
7.55,49.51,13.27,7.0,59.41,4.443530291697831,187.58,90.73,126.95
21.51,67.21,12.45,10.0,39.34,3.1346613545816737,126.95,193.65,210.48
33.38,52.67,4.44,6.0,82.52,18.176211453744493,210.48,167.07,236.19
19.35,55.78,3.97,10.0,51.03,12.538083538083537,236.19,202.69,215.87
23.44,53.82,12.53,9.0,68.32,5.409342834520982,215.87,150.9,176.06
17.69,71.08,12.29,8.0,47.73,3.8523002421307506,176.06,198.8,125.67
37.49,73.78,11.87,2.0,68.46,5.719298245614035,125.67,194.11,205.32
36.77,68.37,5.72,3.0,34.54,5.934707903780069,205.32,161.0,191.45
18.81,58.38,15.49,6.0,49.16,3.1533033996151376,191.45,130.08,169.96
26.03,60.12,9.99,5.0,40.7,4.033696729435085,169.96,179.47,110.55
20.24,73.47,10.72,2.0,87.37,8.074861367837338,110.55,147.15,212.84
29.3,73.94,10.76,2.0,26.23,2.4152854511970534,212.84,211.5,94.73
28.57,19.65,14.78,5.0,91.41,6.143145161290323,94.73,183.89,149.75
30.68,55.92,10.38,5.0,22.51,2.1479007633587788,149.75,158.8,134.53
27.32,56.64,11.25,1.0,64.72,5.702202643171806,134.53,128.18,198.09
45.55,70.04,9.77,10.0,37.56,3.805471124620061,198.09,71.4,177.01
17.8,59.0,6.41,3.0,55.1,8.463901689708141,177.01,188.72,134.01
13.03,70.79,3.04,9.0,46.58,14.834394904458598,134.01,190.48,191.23
22.25,43.82,10.1,10.0,33.39,3.2735294117647062,191.23,129.25,103.8
14.02,63.9,5.76,3.0,51.62,8.80887372013652,103.8,115.85,154.04
14.55,73.5,11.05,6.0,41.66,3.7363228699551567,154.04,188.96,150.87
17.99,37.88,10.45,6.0,61.43,5.822748815165878,150.87,164.1,129.35
18.54,97.7,10.37,6.0,29.89,2.8548233046800386,129.35,168.72,169.34
18.32,77.86,6.84,7.0,59.45,8.56628242074928,169.34,187.58,208.91
28.63,60.02,13.11,9.0,67.28,5.093111279333838,208.91,126.95,204.4
21.46,47.57,11.42,9.0,47.84,4.152777777777779,204.4,210.48,176.96
23.74,60.12,6.45,8.0,23.54,3.593893129770992,176.96,236.19,127.44
31.26,61.26,16.21,5.0,84.65,5.190067443286327,127.44,215.87,159.58
19.64,66.61,9.37,8.0,59.34,6.266103484688491,159.58,176.06,147.29
23.15,82.51,6.0,9.0,35.58,5.832786885245902,147.29,125.67,214.66
27.56,52.86,7.72,1.0,59.88,7.657289002557546,214.66,205.32,203.26
11.41,68.44,5.47,1.0,16.49,2.9605026929982046,203.26,191.45,148.2
8.31,60.12,14.08,5.0,73.53,5.185472496473907,148.2,169.96,131.45
27.42,53.8,13.24,7.0,92.49,6.933283358320839,131.45,110.55,243.2
28.44,65.65,12.22,9.0,66.48,5.396103896103896,243.2,212.84,179.81
39.45,70.37,11.65,9.0,29.94,2.548085106382979,179.81,94.73,158.41
26.11,48.7,13.75,3.0,10.22,0.7379061371841156,158.41,149.75,101.71
30.74,53.39,9.27,1.0,77.28,8.24759871931697,101.71,134.53,215.32
23.63,81.91,11.27,3.0,47.05,4.138082673702726,215.32,198.09,176.65
27.08,77.43,7.56,8.0,42.17,5.505221932114884,176.65,177.01,206.22
36.67,63.13,9.54,7.0,73.3,7.603734439834025,206.22,134.01,199.97
10.13,26.45,11.35,5.0,38.19,3.3353711790393015,199.97,191.23,89.73
27.9,97.67,0.76,10.0,65.25,75.87209302325581,89.73,103.8,232.4
39.95,59.7,8.14,9.0,50.47,6.125,232.4,154.04,146.7
26.97,55.31,10.49,4.0,54.94,5.187913125590179,146.7,150.87,84.78
36.55,52.16,9.77,6.0,82.59,8.367781155015198,84.78,129.35,225.33
20.6,65.65,8.64,5.0,40.22,4.60183066361556,225.33,169.34,140.56
24.78,65.8,11.77,6.0,38.39,3.234203875315923,140.56,208.91,159.29
25.23,74.26,7.88,4.0,45.96,5.7593984962406015,159.29,204.4,180.08
9.48,46.11,6.33,3.0,25.94,4.034214618973562,180.08,176.96,108.97
16.82,55.31,13.55,5.0,68.73,5.035164835164835,108.97,127.44,182.56
17.32,90.46,13.13,5.0,66.07,4.993953136810279,182.56,159.58,215.24
30.75,63.37,8.2,2.0,49.81,6.00120481927711,215.24,147.29,136.28
31.11,57.41,9.79,10.0,31.52,3.187057633973711,136.28,214.66,177.43
27.27,45.88,12.54,4.0,-4.9,-0.38765822784810133,177.43,203.26,84.36
30.77,67.59,10.13,3.0,33.33,3.258064516129032,84.36,148.2,116.99
23.85,75.47,11.59,7.0,45.38,3.8819503849443975,116.99,131.45,142.83
33.41,73.12,11.43,5.0,12.02,1.0424978317432785,142.83,243.2,86.53
25.06,56.12,9.04,6.0,99.89,10.928884026258206,86.53,179.81,233.77
25.41,65.42,11.55,7.0,58.31,5.005150214592275,233.77,158.41,163.36
23.14,85.07,7.11,2.0,60.89,8.445214979195562,163.36,101.71,128.45
29.79,76.06,11.18,10.0,47.0,4.166666666666667,128.45,215.32,157.12
22.05,48.24,9.78,4.0,64.75,6.553643724696357,157.12,176.65,148.5
31.84,21.81,8.92,6.0,43.98,4.875831485587583,148.5,206.22,121.8
17.07,64.45,6.26,3.0,46.76,7.352201257861635,121.8,199.97,114.4
17.31,71.98,10.39,6.0,78.1,7.445185891325071,114.4,89.73,197.55
29.81,43.66,10.12,10.0,71.96,7.0410958904109595,197.55,232.4,214.06
24.38,59.87,7.48,1.0,49.78,6.567282321899736,214.06,146.7,156.17
21.82,56.04,5.21,8.0,90.45,17.033898305084747,156.17,84.78,229.96
31.23,61.56,5.07,10.0,48.36,9.353965183752418,229.96,225.33,214.42
20.75,51.83,9.24,5.0,39.88,4.269807280513919,214.42,140.56,127.85
23.6,79.36,10.92,1.0,52.54,4.7676950998185115,127.85,159.29,159.97
34.79,62.22,15.55,10.0,56.02,3.5795527156549523,159.97,180.08,170.54
35.77,46.81,9.86,10.0,26.15,2.6255020080321287,170.54,108.97,101.92
36.01,73.76,5.12,1.0,59.75,11.446360153256705,101.92,182.56,173.04
23.03,41.04,9.99,10.0,92.29,9.146679881070368,173.04,215.24,145.97
33.61,79.27,13.75,3.0,69.0,4.981949458483754,145.97,136.28,244.18
18.36,74.87,7.95,6.0,63.28,7.86086956521739,244.18,177.43,204.58
18.65,80.85,13.36,2.0,59.61,4.4286775631500745,204.58,84.36,141.35
8.55,57.63,10.53,8.0,30.04,2.825964252116651,141.35,116.99,140.21
36.71,52.56,11.94,10.0,30.07,2.4975083056478407,140.21,142.83,108.98
18.95,61.26,15.58,7.0,53.26,3.3966836734693877,108.98,86.53,142.76
24.11,58.73,4.49,2.0,41.44,9.028322440087146,142.76,233.77,148.73
18.63,50.21,12.69,1.0,21.07,1.6473807662236124,148.73,163.36,75.92
29.87,51.7,9.72,7.0,42.99,4.377800407331976,75.92,128.45,120.81
22.37,54.5,7.15,7.0,59.01,8.139310344827585,120.81,157.12,195.78
15.87,42.45,9.7,3.0,61.61,6.286734693877552,195.78,148.5,143.2
28.09,70.17,15.07,10.0,33.34,2.1977587343441005,143.2,121.8,176.88
14.96,59.22,14.0,8.0,49.08,3.480851063829787,176.88,114.4,109.8
19.14,55.37,4.0,8.0,58.3,14.219512195121952,109.8,197.55,160.38
10.25,43.34,7.69,5.0,24.63,3.1617458279845954,160.38,214.06,96.43
15.03,42.59,12.83,7.0,34.55,2.6720804331013146,96.43,156.17,130.78
26.25,89.04,9.93,3.0,49.74,4.959122632103689,130.78,229.96,154.01
11.25,50.59,9.95,6.0,31.82,3.166169154228856,154.01,214.42,124.01
14.63,60.12,5.3,3.0,43.44,8.044444444444444,124.01,127.85,159.53
24.98,62.44,7.76,9.0,99.92,12.712468193384225,159.53,159.97,264.03
21.19,18.37,5.93,7.0,19.86,3.293532338308458,264.03,170.54,95.88
38.94,86.89,5.04,1.0,78.49,15.270428015564203,95.88,101.92,181.97
37.84,70.26,6.23,8.0,56.83,8.977883096366508,181.97,173.04,165.08
18.92,48.48,7.22,9.0,25.52,3.486338797814208,165.08,145.97,91.74
28.9,59.57,7.72,10.0,63.57,8.12915601023018,91.74,244.18,171.1
30.24,60.12,7.47,2.0,50.86,6.718626155878468,171.1,204.58,173.33
20.82,87.39,13.06,1.0,74.11,5.63145896656535,173.33,141.35,181.82
14.53,46.39,7.28,4.0,63.21,8.565040650406504,181.82,140.21,152.71
24.91,52.15,14.28,9.0,50.44,3.5076495132127956,152.71,108.98,136.52
23.79,49.06,8.55,6.0,43.87,5.0716763005780345,136.52,142.76,148.71
21.95,61.21,11.32,10.0,73.38,6.425569176882662,148.71,148.73,164.19
28.1,80.55,11.41,8.0,42.16,3.6629018245004343,164.19,75.92,155.77
19.74,86.84,7.31,7.0,22.0,2.9689608636977063,155.77,120.81,137.75
16.94,54.02,9.02,5.0,12.08,1.324561403508772,137.75,195.78,88.78
25.76,65.67,8.49,5.0,25.28,2.9429569266589057,88.78,143.2,111.46
27.7,61.23,11.12,6.0,66.06,5.887700534759359,111.46,176.88,137.44
16.76,45.28,9.61,6.0,42.74,4.401647785787848,137.44,109.8,145.47
31.5,96.34,7.75,5.0,34.56,4.402547770700638,145.47,160.38,167.94
12.61,80.44,10.36,8.0,41.33,3.951242829827916,167.94,96.43,178.24
20.95,62.84,11.02,3.0,66.59,5.9883093525179865,178.24,130.78,175.61
23.19,83.73,15.55,9.0,62.67,4.004472843450479,175.61,154.01,189.34
20.55,78.18,10.2,5.0,53.24,5.168932038834952,189.34,124.01,192.91
21.04,61.23,10.03,9.0,38.0,3.7512339585389936,192.91,159.53,201.22
38.1,64.89,9.99,5.0,42.19,4.181367690782953,201.22,264.03,180.31
19.04,82.68,9.99,3.0,47.35,4.692765113974232,180.31,95.88,186.51
42.09,45.81,4.82,9.0,32.11,6.526422764227642,186.51,181.97,149.51
28.06,85.11,9.06,2.0,47.79,5.217248908296943,149.51,165.08,198.42
25.64,56.62,13.22,5.0,31.06,2.3318318318318316,198.42,91.74,93.25
28.33,82.87,13.7,3.0,57.32,4.153623188405797,93.25,171.1,181.86
42.71,59.92,4.36,7.0,59.56,13.354260089686099,181.86,173.33,220.76
18.04,65.06,12.0,4.0,72.34,5.9785123966942155,220.76,181.82,192.93
17.16,59.49,3.45,8.0,55.21,15.552112676056337,192.93,152.71,166.59
19.72,52.02,11.38,1.0,54.58,4.754355400696864,166.59,136.52,143.71
25.23,55.95,11.2,5.0,33.29,2.9460176991150444,143.71,148.71,110.16
12.92,80.69,4.83,8.0,49.05,9.949290060851927,110.16,164.19,153.66
25.16,25.29,13.0,2.0,29.55,2.2557251908396947,153.66,155.77,112.97
36.85,41.42,15.23,6.0,15.91,1.0378343118069147,112.97,137.75,71.16
26.06,49.12,9.81,7.0,44.7,4.510595358224016,71.16,88.78,122.69
22.95,43.82,10.42,6.0,39.92,3.7946768060836504,122.69,111.46,106.98
20.67,82.65,14.44,10.0,62.23,4.279917469050894,106.98,137.44,158.31
31.29,78.87,6.62,3.0,30.77,4.5788690476190474,158.31,145.47,129.66
19.22,68.88,6.7,6.0,106.27,15.627941176470587,129.66,167.94,189.59
37.92,50.43,7.48,7.0,40.4,5.329815303430079,189.59,178.24,104.22
38.53,80.03,10.11,3.0,48.59,4.759059745347699,104.22,175.61,163.25
26.8,36.18,10.1,10.0,38.66,3.7901960784313724,163.25,189.34,129.32
24.92,92.13,8.34,2.0,65.56,7.767772511848342,129.32,192.91,152.32
32.21,49.73,9.1,3.0,45.72,4.969565217391304,152.32,201.22,139.45
32.66,56.07,8.38,1.0,30.41,3.5860849056603774,139.45,180.31,151.79
19.36,53.56,8.52,7.0,13.33,1.5464037122969838,151.79,186.51,82.69
21.31,43.9,7.69,4.0,61.48,7.892169448010269,82.69,149.51,122.5
15.74,88.88,7.72,3.0,63.0,8.056265984654733,122.5,198.42,182.63
27.86,71.83,4.0,6.0,56.85,13.865853658536587,182.63,93.25,195.98
29.67,78.23,9.33,3.0,45.7,4.846235418875929,195.98,181.86,143.61
15.55,41.64,4.13,10.0,43.62,10.312056737588653,143.61,220.76,159.29
21.81,62.71,12.25,3.0,65.55,5.3076923076923075,159.29,192.93,168.18
15.57,67.82,8.32,9.0,47.98,5.69833729216152,168.18,166.59,195.83
18.71,64.06,9.64,2.0,72.49,7.442505133470225,195.83,143.71,127.3
28.86,42.59,8.88,5.0,48.02,5.347438752783964,127.3,110.16,96.32
19.87,76.13,9.27,10.0,47.29,5.046958377801494,96.32,153.66,150.54
22.89,61.82,13.79,10.0,57.42,4.13390928725702,150.54,112.97,118.53
13.61,45.68,5.95,2.0,77.83,12.864462809917356,118.53,71.16,204.38
26.31,32.17,5.13,6.0,73.53,14.059273422562143,204.38,122.69,169.94
24.69,69.1,10.36,4.0,49.04,4.688336520076482,169.94,106.98,139.96
19.9,96.76,8.51,7.0,42.53,4.939605110336818,139.96,158.31,209.14
23.68,44.77,11.08,1.0,25.83,2.310375670840787,209.14,129.66,96.26
26.26,60.12,12.15,8.0,63.84,5.211428571428572,96.26,189.59,158.68
19.3,76.66,6.68,2.0,14.32,2.112094395280236,158.68,104.22,92.37
14.67,40.96,11.81,4.0,84.1,7.06129303106633,92.37,163.25,171.23
37.64,52.8,6.93,7.0,66.86,9.510668563300143,171.23,129.32,191.32
20.57,47.1,10.22,8.0,35.08,3.39922480620155,191.32,152.32,130.09
24.32,74.77,6.29,9.0,74.62,11.677621283255087,130.09,139.45,223.37
32.08,79.88,10.4,5.0,60.96,5.805714285714286,223.37,151.79,215.39
49.7,62.39,9.94,9.0,59.35,5.911354581673307,215.39,82.69,159.98
16.29,47.37,6.69,9.0,44.66,6.577319587628866,159.98,122.5,188.61
28.15,53.36,5.92,3.0,61.05,10.141196013289036,188.61,182.63,205.51
20.05,50.54,12.25,7.0,21.66,1.7538461538461538,205.51,195.98,134.11
21.23,45.34,8.64,8.0,51.26,5.864988558352402,134.11,143.61,131.07
19.96,58.47,13.04,1.0,36.4,2.7701674277016743,131.07,159.29,88.41
17.12,68.62,8.37,10.0,44.24,5.22314049586777,88.41,168.18,151.29
24.71,67.35,13.91,5.0,36.22,2.585296216987866,151.29,195.83,128.06
14.68,59.88,7.15,1.0,37.25,5.137931034482759,128.06,127.3,140.77
31.63,60.86,14.42,3.0,75.77,5.21831955922865,140.77,96.32,162.8
25.39,58.78,10.52,2.0,21.34,2.009416195856874,162.8,150.54,121.08
27.96,40.54,11.2,2.0,58.17,5.14778761061947,121.08,118.53,120.84
21.74,62.4,6.99,4.0,27.39,3.863187588152327,120.84,204.38,119.45
22.43,51.25,12.19,5.0,76.43,6.218877135882833,119.45,169.94,178.93
27.01,39.79,12.29,1.0,58.56,4.726392251815981,178.93,139.96,127.21
16.85,65.56,9.03,6.0,21.91,2.3997809419496168,127.21,209.14,91.27
22.49,50.82,3.6,5.0,56.69,15.32162162162162,91.27,96.26,133.5
18.98,63.42,6.66,4.0,36.08,5.337278106508876,133.5,158.68,155.5
18.77,72.71,6.66,6.0,54.54,8.068047337278106,155.5,92.37,176.39
10.23,45.75,11.35,2.0,23.43,2.046288209606987,176.39,171.23,110.16
34.38,61.38,8.6,8.0,74.62,8.577011494252874,110.16,191.32,217.39
20.19,32.84,8.66,6.0,10.05,1.1472602739726028,217.39,130.09,58.92
33.14,82.99,8.3,3.0,33.85,4.029761904761905,58.92,223.37,172.57
32.48,39.61,14.41,4.0,28.36,1.954514128187457,172.57,215.39,95.71
16.0,52.28,10.14,2.0,57.59,5.6240234375,95.71,159.98,129.49
17.38,80.08,10.59,4.0,40.15,3.7558465855940133,129.49,188.61,203.66
42.92,56.48,8.14,9.0,46.31,5.620145631067961,203.66,205.51,214.24
37.26,42.04,9.91,4.0,37.17,3.7132867132867133,214.24,134.11,130.98
24.78,70.7,7.07,8.0,50.44,7.03486750348675,130.98,131.07,104.62
26.8,70.36,11.03,3.0,45.43,4.081761006289309,104.62,88.41,127.16
20.58,50.5,6.56,5.0,23.94,3.594594594594595,127.16,151.29,89.5
28.03,52.13,12.23,2.0,13.36,1.0835360908353608,89.5,128.06,97.54
19.98,53.47,7.8,9.0,62.52,7.913924050632913,97.54,140.77,167.76
10.77,56.89,12.85,9.0,25.22,1.9474903474903476,167.76,162.8,85.77
15.75,31.61,15.72,10.0,79.14,5.002528445006321,85.77,121.08,190.27
25.15,57.28,10.0,7.0,78.35,7.757425742574257,190.27,120.84,166.22
17.08,86.76,13.93,2.0,67.71,4.826086956521739,166.22,119.45,213.18
24.53,46.56,12.25,4.0,27.28,2.2089068825910934,213.18,178.93,119.44
17.48,51.25,5.7,6.0,92.43,15.936206896551726,119.44,127.21,209.52
19.52,42.25,10.33,9.0,2.95,0.28283796740172584,209.52,91.27,43.78
30.97,69.18,11.5,6.0,32.34,2.787931034482759,43.78,133.5,166.29
26.73,78.05,11.79,4.0,66.66,5.606391925988226,166.29,155.5,221.31
24.93,77.7,10.53,1.0,65.09,6.1232361241768585,221.31,176.39,172.83
31.15,41.28,10.5,7.0,35.5,3.349056603773585,172.83,110.16,140.21
28.36,67.5,10.02,7.0,34.29,3.3883399209486167,140.21,217.39,132.64
35.13,81.51,10.4,6.0,45.69,4.351428571428571,132.64,58.92,197.42
21.78,67.64,6.33,3.0,48.26,7.505443234836703,197.42,172.57,123.18
21.99,67.18,9.29,5.0,40.61,4.324813631522897,123.18,95.71,156.9
15.89,52.93,5.64,7.0,83.16,14.487804878048781,156.9,129.49,119.44
22.0,63.3,8.51,6.0,36.33,4.219512195121951,119.44,203.66,97.12
31.75,78.54,8.23,7.0,79.33,9.523409363745499,97.12,214.24,178.42
34.1,64.92,8.04,5.0,58.12,7.140049140049141,178.42,130.98,164.44
31.72,41.28,6.84,1.0,70.38,10.141210374639769,164.44,104.62,131.88
12.44,53.16,10.81,10.0,20.1,1.8423464711274062,131.88,127.16,67.39
32.58,78.14,9.05,5.0,70.56,7.711475409836066,67.39,89.5,183.79
12.13,64.87,8.74,2.0,69.85,7.901583710407239,183.79,97.54,154.07
31.29,61.79,5.78,10.0,36.68,6.238095238095238,154.07,167.76,115.24
22.43,51.69,9.11,10.0,66.96,7.270358306188925,115.24,85.77,126.14
29.92,77.83,13.44,2.0,20.4,1.5066469719350073,126.14,190.27,83.76
15.67,84.94,13.48,4.0,40.51,2.983063328424153,83.76,166.22,155.43
33.2,78.95,11.12,6.0,73.34,6.536541889483067,155.43,213.18,254.67
14.75,81.64,9.11,5.0,46.36,5.033659066232357,254.67,119.44,183.08
